id,report_date,department,risk_score,financial_metric
1662,2024-07-16,MLOps,15.730233738629128,37775.1531129238
1663,2024-07-17,MLOps,15.766123889099623,38013.665099632846
1664,2024-07-18,MLOps,15.800815384200844,38259.727702580916
1665,2024-07-19,MLOps,15.834273719417393,38512.910790656504
1666,2024-07-20,MLOps,15.86646439023386,38772.78423274804
1667,2024-07-21,MLOps,15.897352892134856,39038.91789774405
1668,2024-07-22,MLOps,15.926904720604968,39310.88165453297
1669,2024-07-23,MLOps,15.955085371128806,39588.245372003286
1670,2024-07-24,MLOps,15.98186033919096,39870.578919043466
1671,2024-07-25,MLOps,16.007195120276034,40157.45216454197
1672,2024-07-26,MLOps,16.031055209868626,40448.43497738732
1673,2024-07-27,MLOps,16.053406103453334,40743.097226467944
1674,2024-07-28,MLOps,16.074213296514753,41041.00878067231
1675,2024-07-29,MLOps,16.093442284537492,41341.739508888924
1676,2024-07-30,MLOps,16.111058563006143,41644.85928000623
1677,2024-07-31,MLOps,16.127027627405305,41949.93796291273
1678,2024-08-01,MLOps,16.14131497321958,42256.545426496865
1679,2024-08-02,MLOps,16.153886095933558,42564.25153964713
1680,2024-08-03,MLOps,16.164706491031847,42872.626171251984
1681,2024-08-04,MLOps,16.173741653999045,43181.2391901999
1682,2024-08-05,MLOps,16.18095708031975,43489.66046537937
1683,2024-08-06,MLOps,16.18631826547856,43797.45986567885
1684,2024-08-07,MLOps,16.18979070496007,44104.20725998682
1685,2024-08-08,MLOps,16.19133989424889,44409.47251719174
1686,2024-08-09,MLOps,16.190931328829606,44712.8255061821
1687,2024-08-10,MLOps,16.188530504186826,45013.83609584636
1688,2024-08-11,MLOps,16.184102915805145,45312.074155073
1689,2024-08-12,MLOps,16.17761405916916,45607.109552750495
1690,2024-08-13,MLOps,16.169029429763473,45898.51215776732
1691,2024-08-14,MLOps,16.158314523072683,46185.85183901193
1692,2024-08-15,MLOps,16.145434834581387,46468.69846537282
1693,2024-08-16,MLOps,16.130355859774184,46746.621905738444
1694,2024-08-17,MLOps,16.11304309413568,47019.19202899729
1695,2024-08-18,MLOps,16.09346203315046,47285.978704037814
1696,2024-08-19,MLOps,16.071578172303138,47546.5517997485
1697,2024-08-20,MLOps,16.0473570070783,47800.48118501783
1698,2024-08-21,MLOps,16.02076403296055,48047.336728734284
1699,2024-08-22,MLOps,15.991764745434493,48286.68829978629
1700,2024-08-23,MLOps,15.960324639984716,48518.10576706235
1701,2024-08-24,MLOps,15.926409212095828,48741.15899945095
1702,2024-08-25,MLOps,15.88998395725242,48955.41786584053
1703,2024-08-26,MLOps,15.851014370939096,49160.452235119614
1704,2024-08-27,MLOps,15.809465948640453,49355.83197617661
1705,2024-08-28,MLOps,15.765304185841094,49541.12695790004
1706,2024-08-29,MLOps,15.71849486130551,49715.90836249625
1707,2024-08-30,MLOps,15.669045762421797,49879.942128939285
1708,2024-08-31,MLOps,15.617050793233727,50033.393442835666
1709,2024-09-01,MLOps,15.562614414970406,50176.47643410649
1710,2024-09-02,MLOps,15.50584108886095,50309.405232672914
1711,2024-09-03,MLOps,15.446835276134468,50432.3939684561
1712,2024-09-04,MLOps,15.385701438020062,50545.65677137715
1713,2024-09-05,MLOps,15.322544035746851,50649.40777135725
1714,2024-09-06,MLOps,15.25746753054394,50743.86109831754
1715,2024-09-07,MLOps,15.190576383640442,50829.23088217914
1716,2024-09-08,MLOps,15.121975056265462,50905.7312528632
1717,2024-09-09,MLOps,15.051768009648116,50973.576340290885
1718,2024-09-10,MLOps,14.980059705017506,51032.980274383335
1719,2024-09-11,MLOps,14.906954603602747,51084.15718506166
1720,2024-09-12,MLOps,14.83255716663295,51127.32120224704
1721,2024-09-13,MLOps,14.756971855337222,51162.68645586062
1722,2024-09-14,MLOps,14.680303130944672,51190.467075823515
1723,2024-09-15,MLOps,14.602655454684413,51210.8771920569
1724,2024-09-16,MLOps,14.524133287785553,51224.1309344819
1725,2024-09-17,MLOps,14.444841091477196,51230.44243301966
1726,2024-09-18,MLOps,14.364883326988462,51230.02581759134
1727,2024-09-19,MLOps,14.284364455548456,51223.09521811806
1728,2024-09-20,MLOps,14.203388938386292,51209.864764520986
1729,2024-09-21,MLOps,14.122061236731072,51190.54858672124
1730,2024-09-22,MLOps,14.040485811811912,51165.36081464
1731,2024-09-23,MLOps,13.958767124857918,51134.515578198385
1732,2024-09-24,MLOps,13.877009637098196,51098.22700731753
1733,2024-09-25,MLOps,13.795317809761864,51056.7092319186
1734,2024-09-26,MLOps,13.71379610407803,51010.176381922734
1735,2024-09-27,MLOps,13.632548981275804,50958.84258725108
1736,2024-09-28,MLOps,13.551680902584296,50902.921977824764
1737,2024-09-29,MLOps,13.47129632923261,50842.62868356496
1738,2024-09-30,MLOps,13.39149972244986,50778.17683439278
1739,2024-10-01,MLOps,13.312395543465158,50709.78056022938
1740,2024-10-02,MLOps,13.234088253507604,50637.6539909959
1741,2024-10-03,MLOps,13.156682313806323,50562.01125661353
1742,2024-10-04,MLOps,13.080282185590415,50483.066487003336
1743,2024-10-05,MLOps,13.004992330088989,50401.033812086505
1744,2024-10-06,MLOps,12.930917208531163,50316.1273617842
1745,2024-10-07,MLOps,12.858161282146039,50228.56126601753
1746,2024-10-08,MLOps,12.786829012162729,50138.54965470765
1747,2024-10-09,MLOps,12.717024859810337,50046.306657775705
1748,2024-10-10,MLOps,12.648853286317982,49952.046405142835
1749,2024-10-11,MLOps,12.582418752914775,49855.983026730195
1750,2024-10-12,MLOps,12.517825720829817,49758.330652458935
1751,2024-10-13,MLOps,12.455178651292224,49659.30341225018
1752,2024-10-14,MLOps,12.394582005531104,49559.11543602507
1753,2024-10-15,MLOps,12.336140244775564,49457.98085370478
1754,2024-10-16,MLOps,12.279957830254714,49356.11379521041
1755,2024-10-17,MLOps,12.22613922319767,49253.72839046314
1756,2024-10-18,MLOps,12.174788884833537,49151.03876938411
1757,2024-10-19,MLOps,12.126011276391425,49048.25906189445
1758,2024-10-20,MLOps,12.079910859100446,48945.603397915314
1759,2024-10-21,MLOps,12.036592094189707,48843.285907367856
1760,2024-10-22,MLOps,11.99615944288832,48741.52072017319
1761,2024-10-23,MLOps,11.958717366425393,48640.52196625249
1762,2024-10-24,MLOps,11.924370326030033,48540.50377552688
1763,2024-10-25,MLOps,11.893222782931359,48441.68027791751
1764,2024-10-26,MLOps,11.865379198358472,48344.265603345535
1765,2024-10-27,MLOps,11.840944033540485,48248.47388173208
1766,2024-10-28,MLOps,11.820021748059892,48154.51923981192
1767,2024-10-29,MLOps,11.802683253896868,48062.550885588855
1768,2024-10-30,MLOps,11.788879709734976,47972.48628972944
1769,2024-10-31,MLOps,11.778535564307486,47884.19123586575
1770,2024-11-01,MLOps,11.77157526634767,47797.53150762994
1771,2024-11-02,MLOps,11.767923264588786,47712.37288865406
1772,2024-11-03,MLOps,11.767504007764117,47628.58116257025
1773,2024-11-04,MLOps,11.77024194460692,47546.022113010615
1774,2024-11-05,MLOps,11.77606152385047,47464.56152360724
1775,2024-11-06,MLOps,11.784887194228032,47384.065177992285
1776,2024-11-07,MLOps,11.79664340447288,47304.39885979779
1777,2024-11-08,MLOps,11.811254603318275,47225.428352655894
1778,2024-11-09,MLOps,11.828645239497497,47147.01944019871
1779,2024-11-10,MLOps,11.848739761743806,47069.03790605835
1780,2024-11-11,MLOps,11.87146261879047,46991.3495338669
1781,2024-11-12,MLOps,11.89673825937076,46913.820107256484
1782,2024-11-13,MLOps,11.924491132217948,46836.31540985919
1783,2024-11-14,MLOps,11.954645686065302,46758.70122530714
1784,2024-11-15,MLOps,11.98712636964609,46680.843337232436
1785,2024-11-16,MLOps,12.021857631693576,46602.60752926719
1786,2024-11-17,MLOps,12.058763920941034,46523.85958504351
1787,2024-11-18,MLOps,12.097769686121731,46444.465288193496
1788,2024-11-19,MLOps,12.138799375968933,46364.29042234925
1789,2024-11-20,MLOps,12.181777439215915,46283.200771142896
1790,2024-11-21,MLOps,12.226628324595945,46201.06211820653
1791,2024-11-22,MLOps,12.273276480842288,46117.74024717227
1792,2024-11-23,MLOps,12.32164635668821,46033.10094167219
1793,2024-11-24,MLOps,12.37166240086699,45947.009985338445
1794,2024-11-25,MLOps,12.423249062111887,45859.33316180311
1795,2024-11-26,MLOps,12.476330789156172,45769.93625469831
1796,2024-11-27,MLOps,12.530832030733116,45678.68504765613
1797,2024-11-28,MLOps,12.586677235575989,45585.4453243087
1798,2024-11-29,MLOps,12.643790852418057,45490.0828682881
1799,2024-11-30,MLOps,12.70209732999259,45392.463463226464
1800,2024-12-01,MLOps,12.761521117032855,45292.4528927559
1801,2024-12-02,MLOps,12.82198666227212,45189.91694050848
1802,2024-12-03,MLOps,12.883418414443662,45084.72139011635
1803,2024-12-04,MLOps,12.945740822280738,44976.732025211604
1804,2024-12-05,MLOps,13.008878334516622,44865.81462942635
1805,2024-12-06,MLOps,13.072755399884585,44751.83498639268
1806,2024-12-07,MLOps,13.137296467117896,44634.65887974271
1807,2024-12-08,MLOps,13.20242598494982,44514.15209310856
1808,2024-12-09,MLOps,13.268068402113627,44390.180410122324
1809,2024-12-10,MLOps,13.334148167342583,44262.60961441613
1810,2024-12-11,MLOps,13.400589729369962,44131.305489622035
1811,2024-12-12,MLOps,13.46731753692903,43996.1338193722
1812,2024-12-13,MLOps,13.534256038753059,43856.96038729871
1813,2024-12-14,MLOps,13.601329683575317,43713.65097703367
1814,2024-12-15,MLOps,13.668462920129064,43566.07137220918
1815,2024-12-16,MLOps,13.735580197147577,43414.08735645736
1816,2024-12-17,MLOps,13.802605963364126,43257.56471341033
1817,2024-12-18,MLOps,13.869464667511975,43096.36922670016
1818,2024-12-19,MLOps,13.936080758324396,42930.366679959
1819,2024-12-20,MLOps,14.002378684534659,42759.42285681892
1820,2024-12-21,MLOps,14.068282894876031,42583.40354091203
1821,2024-12-22,MLOps,14.133717838081775,42402.17451587048
1822,2024-12-23,MLOps,14.198607962885168,42215.60156532632
1823,2024-12-24,MLOps,14.26287771801948,42023.550472911695
1824,2024-12-25,MLOps,14.326451552217963,41825.88702225871
1825,2024-12-26,MLOps,14.38925391421391,41622.47699699944
1826,2024-12-27,MLOps,14.45120925274057,41413.18618076602
1827,2024-12-28,MLOps,14.51225093861145,41197.92617329413
1828,2024-12-29,MLOps,14.572369418716505,40976.90166778697
1829,2024-12-30,MLOps,14.6315776230145,40750.43281108456
1830,2025-01-01,MLOps,14.689888535774468,40518.84002891744
1831,2024-01-01,PropTech,13.43319621128966,34682.81828459046
1832,2024-01-02,PropTech,13.435818919048554,34694.97459011505
1833,2024-01-03,PropTech,13.438672553821277,34709.22276241714
1834,2024-01-04,PropTech,13.44175489894012,34725.533544549864
1835,2024-01-05,PropTech,13.445063737737346,34743.877679566256
1836,2024-01-06,PropTech,13.44859685354526,34764.22591051941
1837,2024-01-07,PropTech,13.45235202969614,34786.54898046243
1838,2024-01-08,PropTech,13.456327049522265,34810.81763244837
1839,2024-01-09,PropTech,13.460519696355918,34837.00260953033
1840,2024-01-10,PropTech,13.464927753529384,34865.07465476138
1841,2024-01-11,PropTech,13.469549004374942,34895.00451119462
1842,2024-01-12,PropTech,13.47438123222488,34926.76292188313
1843,2024-01-13,PropTech,13.479422220411479,34960.32062987999
1844,2024-01-14,PropTech,13.484669752267017,34995.64837823826
1845,2024-01-15,PropTech,13.490121611123788,35032.71691001104
1846,2024-01-16,PropTech,13.495775580314065,35071.49696825144
1847,2024-01-17,PropTech,13.501629443170136,35111.95929601251
1848,2024-01-18,PropTech,13.507680983024276,35154.074636347344
1849,2024-01-19,PropTech,13.51392798320878,35197.81373230902
1850,2024-01-20,PropTech,13.520368227055926,35243.147326950624
1851,2024-01-21,PropTech,13.526999497897991,35290.046163325234
1852,2024-01-22,PropTech,13.533819579067266,35338.480984485934
1853,2024-01-23,PropTech,13.540826253896036,35388.42253348583
1854,2024-01-24,PropTech,13.548017305716575,35439.84155337798
1855,2024-01-25,PropTech,13.55539051786117,35492.70878721545
1856,2024-01-26,PropTech,13.5629436736621,35546.99497805136
1857,2024-01-27,PropTech,13.570674556451653,35602.67086893878
1858,2024-01-28,PropTech,13.578580949562115,35659.70720293078
1859,2024-01-29,PropTech,13.586660636325757,35718.07472308047
1860,2024-01-30,PropTech,13.594911400074878,35777.7441724409
1861,2024-01-31,PropTech,13.603331024141749,35838.68629406518
1862,2024-02-01,PropTech,13.611917291858658,35900.871831006385
1863,2024-02-02,PropTech,13.620667986557882,35964.27152631758
1864,2024-02-03,PropTech,13.62958089157171,36028.85612305188
1865,2024-02-04,PropTech,13.638653790232425,36094.59636426235
1866,2024-02-05,PropTech,13.647884465872304,36161.46299300205
1867,2024-02-06,PropTech,13.657270701823634,36229.4267523241
1868,2024-02-07,PropTech,13.666810281418702,36298.458385281585
1869,2024-02-08,PropTech,13.676500987989789,36368.52863492756
1870,2024-02-09,PropTech,13.686340604869164,36439.60824431512
1871,2024-02-10,PropTech,13.69632691538913,36511.66795649736
1872,2024-02-11,PropTech,13.706457702881965,36584.67851452734
1873,2024-02-12,PropTech,13.716730750679941,36658.610661458144
1874,2024-02-13,PropTech,13.727143842115355,36733.43514034288
1875,2024-02-14,PropTech,13.73769476052048,36809.12269423462
1876,2024-02-15,PropTech,13.748381289227606,36885.64406618644
1877,2024-02-16,PropTech,13.759201211569012,36962.96999925141
1878,2024-02-17,PropTech,13.770152310876973,37041.071236482625
1879,2024-02-18,PropTech,13.781232370483787,37119.9185209332
1880,2024-02-19,PropTech,13.792439173721725,37199.48259565617
1881,2024-02-20,PropTech,13.80377050392308,37279.73420370464
1882,2024-02-21,PropTech,13.815224144420132,37360.6440881317
1883,2024-02-22,PropTech,13.826797878545158,37442.18299199041
1884,2024-02-23,PropTech,13.838489489630444,37524.32165833387
1885,2024-02-24,PropTech,13.850296761008273,37607.03083021515
1886,2024-02-25,PropTech,13.862217476010931,37690.28125068737
1887,2024-02-26,PropTech,13.874249417970702,37774.04366280357
1888,2024-02-27,PropTech,13.886390370219857,37858.288809616824
1889,2024-02-28,PropTech,13.898638116090694,37942.98743418026
1890,2024-02-29,PropTech,13.91099043891549,38028.11027954694
1891,2024-03-01,PropTech,13.923445122026523,38113.62808876995
1892,2024-03-02,PropTech,13.935999948756086,38199.511604902356
1893,2024-03-03,PropTech,13.94865270243645,38285.73157099726
1894,2024-03-04,PropTech,13.961401166399906,38372.258730107744
1895,2024-03-05,PropTech,13.97424312397873,38459.063825286874
1896,2024-03-06,PropTech,13.987176358505222,38546.11759958776
1897,2024-03-07,PropTech,14.000198653311646,38633.39079606346
1898,2024-03-08,PropTech,14.013307791730295,38720.85415776706
1899,2024-03-09,PropTech,14.026501557093447,38808.47842775166
1900,2024-03-10,PropTech,14.039777732733382,38896.23434907033
1901,2024-03-11,PropTech,14.05313410198239,38984.09266477615
1902,2024-03-12,PropTech,14.066568448172752,39072.02411792221
1903,2024-03-13,PropTech,14.080078554636751,39159.99945156158
1904,2024-03-14,PropTech,14.093662204706671,39247.98940874738
1905,2024-03-15,PropTech,14.107317181714794,39335.964732532644
1906,2024-03-16,PropTech,14.121041268993404,39423.89616597049
1907,2024-03-17,PropTech,14.134832249874773,39511.754452113986
1908,2024-03-18,PropTech,14.148687907691201,39599.51033401621
1909,2024-03-19,PropTech,14.16260602577496,39687.134554730255
1910,2024-03-20,PropTech,14.176584387458336,39774.59785730921
1911,2024-03-21,PropTech,14.190620776073615,39861.87098480614
1912,2024-03-22,PropTech,14.204712974953072,39948.92468027414
1913,2024-03-23,PropTech,14.218858767429001,40035.729686766295
1914,2024-03-24,PropTech,14.233055936833674,40122.256747335676
1915,2024-03-25,PropTech,14.247302266499378,40208.476605035365
1916,2024-03-26,PropTech,14.2615955397584,40294.36000291846
1917,2024-03-27,PropTech,14.275933539943017,40379.877684038045
1918,2024-03-28,PropTech,14.290314050385518,40465.000391447174
1919,2024-03-29,PropTech,14.304734854418179,40549.69886819897
1920,2024-03-30,PropTech,14.31919373537329,40633.94385734649
1921,2024-03-31,PropTech,14.333688476583125,40717.706101942815
1922,2024-04-01,PropTech,14.348216861379976,40800.95634504104
1923,2024-04-02,PropTech,14.36277667309612,40883.665329694246
1924,2024-04-03,PropTech,14.377365695063839,40965.803798955516
1925,2024-04-04,PropTech,14.39198171061542,41047.34249587793
1926,2024-04-05,PropTech,14.406622503083153,41128.25216351457
1927,2024-04-06,PropTech,14.42128585579931,41208.503544918516
1928,2024-04-07,PropTech,14.435969552096173,41288.06738314285
1929,2024-04-08,PropTech,14.45067137530603,41366.914421240675
1930,2024-04-09,PropTech,14.465389108761162,41445.015402265046
1931,2024-04-10,PropTech,14.480120535793853,41522.34106926907
1932,2024-04-11,PropTech,14.494863439736383,41598.862165305814
1933,2024-04-12,PropTech,14.509615603921045,41674.54943342836
1934,2024-04-13,PropTech,14.52437481168011,41749.373616689794
1935,2024-04-14,PropTech,14.539138846345862,41823.305458143215
1936,2024-04-15,PropTech,14.55390549125059,41896.31570084169
1937,2024-04-16,PropTech,14.568672529726575,41968.37508783829
1938,2024-04-17,PropTech,14.583437745106094,42039.45436218612
1939,2024-04-18,PropTech,14.598198920721442,42109.524266938264
1940,2024-04-19,PropTech,14.612953839904893,42178.555545147785
1941,2024-04-20,PropTech,14.627700285988732,42246.51893986778
1942,2024-04-21,PropTech,14.64243604230524,42313.38519415133
1943,2024-04-22,PropTech,14.657158892186706,42379.12505105152
1944,2024-04-23,PropTech,14.671866618965401,42443.70925362143
1945,2024-04-24,PropTech,14.686557005973619,42507.108544914125
1946,2024-04-25,PropTech,14.701227836543643,42569.29366798272
1947,2024-04-26,PropTech,14.715876894007746,42630.23536588028
1948,2024-04-27,PropTech,14.730501961698224,42689.904381659886
1949,2024-04-28,PropTech,14.745100822947352,42748.27145837464
1950,2024-04-29,PropTech,14.759671261087412,42805.30733907759
1951,2024-04-30,PropTech,14.774211059450689,42860.98276682185
1952,2024-05-01,PropTech,14.788718001369466,42915.270622401134
1953,2024-05-02,PropTech,14.803189870176029,42968.17392429704
1954,2024-05-03,PropTech,14.817624449202654,43019.71798019217
1955,2024-05-04,PropTech,14.832019521781632,43069.92862089413
1956,2024-05-05,PropTech,14.846372871245238,43118.83167721048
1957,2024-05-06,PropTech,14.86068228092576,43166.45297994885
1958,2024-05-07,PropTech,14.874945534155485,43212.818359916855
1959,2024-05-08,PropTech,14.889160414266682,43257.953647922055
1960,2024-05-09,PropTech,14.903324704591647,43301.88467477206
1961,2024-05-10,PropTech,14.91743618846266,43344.63727127447
1962,2024-05-11,PropTech,14.931492649211998,43386.23726823689
1963,2024-05-12,PropTech,14.945491870171953,43426.71049646689
1964,2024-05-13,PropTech,14.9594316346748,43466.082786772095
1965,2024-05-14,PropTech,14.973309726052824,43504.37996996009
1966,2024-05-15,PropTech,14.987123927638313,43541.62787683848
1967,2024-05-16,PropTech,15.000872022763543,43577.85233821488
1968,2024-05-17,PropTech,15.014551794760804,43613.07918489684
1969,2024-05-18,PropTech,15.028161026962374,43647.33424769197
1970,2024-05-19,PropTech,15.041697502700533,43680.643357407906
1971,2024-05-20,PropTech,15.05515900530757,43713.03234485221
1972,2024-05-21,PropTech,15.068543318115763,43744.527040832494
1973,2024-05-22,PropTech,15.081848224457406,43775.15327615634
1974,2024-05-23,PropTech,15.095071507664768,43804.93688163137
1975,2024-05-24,PropTech,15.108210951070134,43833.903688065155
1976,2024-05-25,PropTech,15.121264338005794,43862.079526265305
1977,2024-05-26,PropTech,15.13422945180403,43889.49022703942
1978,2024-05-27,PropTech,15.14710407579712,43916.161621195104
1979,2024-05-28,PropTech,15.15988599331735,43942.11953953992
1980,2024-05-29,PropTech,15.172572987697,43967.389812881505
1981,2024-05-30,PropTech,15.185162842268356,43991.99827202745
1982,2024-05-31,PropTech,15.197653340363699,44015.97074778532
1983,2024-06-01,PropTech,15.210042265315316,44039.33307096275
1984,2024-06-02,PropTech,15.222327400455486,44062.11107236732
1985,2024-06-03,PropTech,15.23450652911649,44084.33058280662
1986,2024-06-04,PropTech,15.246577434630614,44106.01743308828
1987,2024-06-05,PropTech,15.258537900330143,44127.19745401985
1988,2024-06-06,PropTech,15.27038570954736,44147.89647640897
1989,2024-06-07,PropTech,15.28211864561454,44168.140331063216
1990,2024-06-08,PropTech,15.293734491863976,44187.95484879019
1991,2024-06-09,PropTech,15.305231031627947,44207.365860397476
1992,2024-06-10,PropTech,15.31660604823873,44226.39919669269
1993,2024-06-11,PropTech,15.327857325028617,44245.08068848344
1994,2024-06-12,PropTech,15.338982645329885,44263.43616657729
1995,2024-06-13,PropTech,15.349979792474821,44281.49146178185
1996,2024-06-14,PropTech,15.360846549795705,44299.27240490473
1997,2024-06-15,PropTech,15.371580700624826,44316.80482675352
1998,2024-06-16,PropTech,15.382180028294455,44334.11455813581
1999,2024-06-17,PropTech,15.392642316136882,44351.22742985919
2000,2024-06-18,PropTech,15.402965347484397,44368.169272731284
2001,2024-06-19,PropTech,15.413146905669269,44384.965917559675
2002,2024-06-20,PropTech,15.42318477402379,44401.64319515196
2003,2024-06-21,PropTech,15.433076735880242,44418.22693631575
2004,2024-06-22,PropTech,15.4428205745709,44434.742971858606
2005,2024-06-23,PropTech,15.452414073428061,44451.21713258817
2006,2024-06-24,PropTech,15.461855015784,44467.675249312
2007,2024-06-25,PropTech,15.471141184970996,44484.14315283773
2008,2024-06-26,PropTech,15.480270364321338,44500.64667397293
2009,2024-06-27,PropTech,15.489240337167308,44517.2116435252
2010,2024-06-28,PropTech,15.498048886841186,44533.86389230216
2011,2024-06-29,PropTech,15.50669379667526,44550.62925111137
2012,2024-06-30,PropTech,15.515172850001811,44567.53328189515
2013,2024-07-01,PropTech,15.523483830153117,44584.59237597128
2014,2024-07-02,PropTech,15.531624520461465,44601.81170419653
2015,2024-07-03,PropTech,15.539592704259139,44619.19575335795
2016,2024-07-04,PropTech,15.54738616487842,44636.749010242565
2017,2024-07-05,PropTech,15.555002685651596,44654.475961637414
2018,2024-07-06,PropTech,15.562440049910938,44672.38109432951
2019,2024-07-07,PropTech,15.569696040988742,44690.46889510591
2020,2024-07-08,PropTech,15.576768442217285,44708.74385075364
2021,2024-07-09,PropTech,15.583655036928846,44727.21044805972
2022,2024-07-10,PropTech,15.59035360845572,44745.87317381118
2023,2024-07-11,PropTech,15.596861940130177,44764.73651479507
2024,2024-07-12,PropTech,15.603177815284502,44783.8049577984
2025,2024-07-13,PropTech,15.609299017250986,44803.08298960823
2026,2024-07-14,PropTech,15.615223329361909,44822.575097011555
2027,2024-07-15,PropTech,15.620948534949548,44842.28576679543
2028,2024-07-16,PropTech,15.626472417346193,44862.219485746886
2029,2024-07-17,PropTech,15.63179275988412,44882.380740652945
2030,2024-07-18,PropTech,15.636907345895617,44902.77401830064
2031,2024-07-19,PropTech,15.641813958712966,44923.40380547701
2032,2024-07-20,PropTech,15.646510381668453,44944.27458896908
2033,2024-07-21,PropTech,15.65099439809435,44965.390855563885
2034,2024-07-22,PropTech,15.655263791322952,44986.75709204845
2035,2024-07-23,PropTech,15.65931634468654,45008.377785209814
2036,2024-07-24,PropTech,15.663149841517386,45030.25742183501
2037,2024-07-25,PropTech,15.66676206514779,45052.40048871106
2038,2024-07-26,PropTech,15.67015079891002,45074.811472625
2039,2024-07-27,PropTech,15.673313826136367,45097.49486036388
2040,2024-07-28,PropTech,15.676248930159115,45120.45513871468
2041,2024-07-29,PropTech,15.678953894310544,45143.696794464486
2042,2024-07-30,PropTech,15.681426501922934,45167.22431440029
2043,2024-07-31,PropTech,15.68366453632857,45191.042185309176
2044,2024-08-01,PropTech,15.68566578085974,45215.15489397812
2045,2024-08-02,PropTech,15.687428018848717,45239.56692719417
2046,2024-08-03,PropTech,15.688949033627795,45264.282771744365
2047,2024-08-04,PropTech,15.69022660852925,45289.30691441574
2048,2024-08-05,PropTech,15.691258526885363,45314.64384199532
2049,2024-08-06,PropTech,15.692042572028425,45340.29804127013
2050,2024-08-07,PropTech,15.692576527290713,45366.27399902721
2051,2024-08-08,PropTech,15.69285817600451,45392.57620205359
2052,2024-08-09,PropTech,15.692885301502102,45419.20913713629
2053,2024-08-10,PropTech,15.692655687115765,45446.17729106237
2054,2024-08-11,PropTech,15.692167116177794,45473.485150618835
2055,2024-08-12,PropTech,15.691417372020462,45501.13720259273
2056,2024-08-13,PropTech,15.690404237976056,45529.137933771075
2057,2024-08-14,PropTech,15.689125497376857,45557.49183094091
2058,2024-08-15,PropTech,15.687578933555148,45586.20338088927
2059,2024-08-16,PropTech,15.685762329843213,45615.27707040318
2060,2024-08-17,PropTech,15.683673469573337,45644.71738626966
2061,2024-08-18,PropTech,15.681310136077798,45674.528815275764
2062,2024-08-19,PropTech,15.67867011268888,45704.715844208506
2063,2024-08-20,PropTech,15.67575118273887,45735.282959854936
2064,2024-08-21,PropTech,15.67255112956005,45766.23464900207
2065,2024-08-22,PropTech,15.6690677364847,45797.575398436944
2066,2024-08-23,PropTech,15.665298786845103,45829.309694946576
2067,2024-08-24,PropTech,15.661242063973548,45861.44202531803
2068,2024-08-25,PropTech,15.656895351202305,45893.976876338296
2069,2024-08-26,PropTech,15.65225643186367,45926.918734794446
2070,2024-08-27,PropTech,15.647323089289921,45960.27208747349
2071,2024-08-28,PropTech,15.64209310681334,45994.04142116246
2072,2024-08-29,PropTech,15.636564182613649,46028.23113328002
2073,2024-08-30,PropTech,15.630721387282385,46062.83236847802
2074,2024-08-31,PropTech,15.624523905162738,46097.8091035591
2075,2024-09-01,PropTech,15.617927747159253,46133.12198477359
2076,2024-09-02,PropTech,15.610888924176486,46168.731658371886
2077,2024-09-03,PropTech,15.603363447118985,46204.598770604345
2078,2024-09-04,PropTech,15.59530732689131,46240.68396772133
2079,2024-09-05,PropTech,15.586676574398012,46276.94789597321
2080,2024-09-06,PropTech,15.577427200543646,46313.351201610356
2081,2024-09-07,PropTech,15.567515216232765,46349.85453088314
2082,2024-09-08,PropTech,15.55689663236992,46386.41853004193
2083,2024-09-09,PropTech,15.545527459859667,46423.00384533707
2084,2024-09-10,PropTech,15.533363709606554,46459.57112301897
2085,2024-09-11,PropTech,15.520361392515142,46496.08100933796
2086,2024-09-12,PropTech,15.50647651948998,46532.49415054442
2087,2024-09-13,PropTech,15.491665101435622,46568.77119288874
2088,2024-09-14,PropTech,15.47588314925662,46604.87278262125
2089,2024-09-15,PropTech,15.459086673857527,46640.759565992346
2090,2024-09-16,PropTech,15.4412316861429,46676.39218925238
2091,2024-09-17,PropTech,15.422274197017291,46711.73129865172
2092,2024-09-18,PropTech,15.402170217385253,46746.737540440765
2093,2024-09-19,PropTech,15.380875758151335,46781.37156086983
2094,2024-09-20,PropTech,15.358346830220102,46815.59400618931
2095,2024-09-21,PropTech,15.334539444496095,46849.36552264958
2096,2024-09-22,PropTech,15.309409611883872,46882.646756500995
2097,2024-09-23,PropTech,15.282913343287987,46915.39835399394
2098,2024-09-24,PropTech,15.25500664961299,46947.58096137875
2099,2024-09-25,PropTech,15.225645541763438,46979.15522490582
2100,2024-09-26,PropTech,15.194786030643888,47010.08179082553
2101,2024-09-27,PropTech,15.162384127158884,47040.321305388214
2102,2024-09-28,PropTech,15.128395842212985,47069.83441484425
2103,2024-09-29,PropTech,15.092777186710746,47098.58176544402
2104,2024-09-30,PropTech,15.055484171556715,47126.52400343788
2105,2024-10-01,PropTech,15.016472807655449,47153.62177507619
2106,2024-10-02,PropTech,14.975699105911497,47179.83572660933
2107,2024-10-03,PropTech,14.933119077229419,47205.12650428769
2108,2024-10-04,PropTech,14.888688732513764,47229.454754361584
2109,2024-10-05,PropTech,14.842364082669087,47252.78112308141
2110,2024-10-06,PropTech,14.794101138599942,47275.06625669755
2111,2024-10-07,PropTech,14.743855911210883,47296.270801460356
2112,2024-10-08,PropTech,14.691584411406458,47316.355403620175
